"Centro de Operaciones Empresa","Condición de Venta","Categoría Cliente Padre","Categoría Cliente","Categoría Artículo Padre","Categoría Artículo","Código Cliente","Nombre Cliente","Código Centro Operaciones Cliente","Nombre Centro Operaciones Cliente","Agente de Venta","Punto Venta","Fabricante","Marca","Modelo","Código Artículo","Nombre Artículo","Tipo Transacción","Código Transacción","¿Factura Sistema Anterior?","Código Transacción Referencia","Fecha Transacción","Unidad Medida","Cantidad","Unidad Medida Peso","Peso","Divisa","Precio Unitario","Subtotal Bruto","Descuento","Subtotal Neto","Impuesto","Total","Costo Unitario","Total Costo","Observación"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-07-RELOJES INTELIGENTES","105261","KELLY DEL CARMEN HERNANDEZ TOVAR","105261","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS2294","RELOJ INTELIGENTE S9 ROSADO INCLUYE 3 CORREAS","NCV-Nota de Crédito  (-) ","00000000000000000232","No","00000000000000018386","02/03/2026 02:24 PM","Unid","-1.00","-","-","$","-16.01","-16.01","0.00","-16.01","0.00","-16.01","-3.66","-3.66","Transacción generada desde el módulo: FACTURACION por anulación de la transacción: FVE-Factura de Venta, código: 00000000000000018386. Motivo: Anulación de Documento"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-18-SALUD","106487","WILMA LISSETTE GUZMAN GRANADO","106487","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS0889","BALANZA PERSONAL RECARGABLE BLUETOOH","FVE-Factura de Venta (+) ","00000000000000018934","No","-","02/03/2026 02:24 PM","Unid","1.00","-","-","$","14.99","14.99","0.00","14.99","0.00","14.99","2.73","2.73","MFP - 80969699"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-18-SALUD","106487","WILMA LISSETTE GUZMAN GRANADO","106487","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS1496","MASAJEADOR DE PIES","FVE-Factura de Venta (+) ","00000000000000018934","No","-","02/03/2026 02:24 PM","Unid","1.00","-","-","$","8.02","8.02","0.00","8.02","0.00","8.02","1.60","1.60","MFP - 80969699"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-24-REVESTIMIENTO","106487","WILMA LISSETTE GUZMAN GRANADO","106487","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS1745","ROLLO PANEL DECORATIVO BD871 NEGRO CON BLANCO","FVE-Factura de Venta (+) ","00000000000000018934","No","-","02/03/2026 02:24 PM","Unid","2.00","-","-","$","8.00","16.00","0.00","16.00","0.00","16.00","2.03","4.06","MFP - 80969699"
"006-Sede PGR 2023","CO-Contado","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-08-ADULTOS","106490","JOSE COLMENAREZ","106490","OFICINA PRINCIPAL","MILAGROS PARTIDAS","005","-","-","-","MASS1691","MASTURBADOR MASCULINO VAGINA","FVE-Factura de Venta (+) ","00000000000000032855","No","-","02/03/2026 02:25 PM","Unid","1.00","-","-","$","8.08","8.08","0.00","8.08","0.00","8.08","1.75","1.75","Todos los productos de MassXshop son venta final. No se aceptan cambios, devoluciones, ni poseen garantía una vez abiertos."
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-08-ADULTOS","106121","EMILEY LIZNEY QUIROZ BALLESTERO","106121","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS0401","VIBRADOR ROTATIVO CABEZA DE CONEJO FUCSIA YCHA05004","FVE-Factura de Venta (+) ","00000000000000018935","No","-","02/03/2026 02:26 PM","Unid","1.00","-","-","$","16.00","16.00","0.00","16.00","0.00","16.00","3.85","3.85","LR - 80312659"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-01-ACCESORIOS PARA VEHICULOS","106123","ROBERTO JOSE CHING MASCIRRUBI","106123","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS0730","CARGADOR DE BATERIA INTELIGENTE 12V","FVE-Factura de Venta (+) ","00000000000000018936","No","-","02/03/2026 02:27 PM","Unid","1.00","-","-","$","45.00","45.00","0.00","45.00","0.00","45.00","13.81","13.81","LR - 80313336"
"006-Sede PGR 2023","CO-Contado","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-25-COCINA","106492","PATRICIA BASTIDAS","106492","OFICINA PRINCIPAL","MILAGROS PARTIDAS","005","-","-","-","MASS0994","BALANZA DE COCINA 10KG P20 ELEGANTE","FVE-Factura de Venta (+) ","00000000000000032856","No","-","02/03/2026 02:28 PM","Unid","1.00","-","-","$","8.49","8.49","0.00","8.49","0.00","8.49","2.96","2.96","Garantía de 7 DÍAS desde que recibes tu producto, solo por defectos de fábrica. ¡Importante! No aplica por daños causados por picos de voltaje o mal uso."
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-05-ESTETICA Y BELLEZA","106493","MIGUEL ALEJANDRO SALAS HERNANDEZ","106493","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS1657","MAQUINA KEMEI 4 EN 1 KM-6630","FVE-Factura de Venta (+) ","00000000000000018937","No","-","02/03/2026 02:28 PM","Unid","1.00","-","-","$","22.79","22.79","0.00","22.79","0.00","22.79","4.47","4.47","MFP - 80970026"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-04-DEPORTE Y FITNESS","106199","EVELYN COROMOTO MATA MACHADO","106199","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS2434","KIT DE YOGA MORADO","FVE-Factura de Venta (+) ","00000000000000018938","No","-","02/03/2026 02:29 PM","Unid","1.00","-","-","$","60.00","60.00","0.00","60.00","0.00","60.00","17.22","17.22","LR - 80373974"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-26-RAF","106228","VICTOR MANUEL COLMENARES VELASQUEZ","106228","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS2348","PROCESADOR DE ALIMENTOS  NEGRO R.97030-110 RAF","FVE-Factura de Venta (+) ","00000000000000018939","No","-","02/03/2026 02:31 PM","Unid","1.00","-","-","$","29.99","29.99","0.00","29.99","0.00","29.99","9.47","9.47","LR - 80414312"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-18-SALUD","106295","FRANCISMAR DEL VALLE LIRA RAMIREZ","106295","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS0781","MEDIA DE COMPRESION TALLA S/M","FVE-Factura de Venta (+) ","00000000000000018940","No","-","02/03/2026 02:32 PM","Unid","1.00","-","-","$","6.01","6.01","0.00","6.01","0.00","6.01","0.70","0.70","LR - 80537134"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-11-HOGAR","106295","FRANCISMAR DEL VALLE LIRA RAMIREZ","106295","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS2017","KENNEL TRANSPORTADOR DE MASCOTAS ARMABLE MEDIANO 3 FRANJAS TALLA M AZUL","FVE-Factura de Venta (+) ","00000000000000018940","No","-","02/03/2026 02:32 PM","Unid","1.00","-","-","$","20.00","20.00","0.00","20.00","0.00","20.00","5.77","5.77","LR - 80537134"
"006-Sede PGR 2023","CO-Contado","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-07-RELOJES INTELIGENTES","106495","TAYCLYZ CAPRIATA","106495","OFICINA PRINCIPAL","MILAGROS PARTIDAS","005","-","-","-","MASS0752","RELOJ INTELIGENTE FD68 NEGRO","FVE-Factura de Venta (+) ","00000000000000032857","No","-","02/03/2026 02:32 PM","Unid","1.00","-","-","$","6.67","6.67","0.00","6.67","0.00","6.67","1.69","1.69","Garantía de 7 DÍAS desde que recibes tu producto, solo por defectos de fábrica. ¡Importante! No aplica por daños causados por picos de voltaje o mal uso."
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-03-CONSOLAS Y VIDEOJUEGOS","106493","MIGUEL ALEJANDRO SALAS HERNANDEZ","106493","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS0969","CEPILLO LIMPIADOR DE AUDIFONO","FVE-Factura de Venta (+) ","00000000000000018941","No","-","02/03/2026 02:34 PM","Unid","1.00","-","-","$","3.04","3.04","0.00","3.04","0.00","3.04","0.63","0.63","MFP - 80970221"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-24-REVESTIMIENTO","106370","SARATH YURLEIDY CORREA JAIMES","106370","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS1893","ALFOMBRAS DE PELUCHE ENTRELAZADAS, GRUESAS, SUAVEZ Y LAVABLE CAFE","FVE-Factura de Venta (+) ","00000000000000018942","No","-","02/03/2026 02:35 PM","Unid","1.00","-","-","$","3.50","3.50","0.00","3.50","0.00","3.50","1.07","1.07","LR - 80574837"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-17-AUDIO Y VIDEO","106370","SARATH YURLEIDY CORREA JAIMES","106370","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS1904","CAMARA TIPO BOMBILLO BASE E27 1080P","FVE-Factura de Venta (+) ","00000000000000018942","No","-","02/03/2026 02:35 PM","Unid","1.00","-","-","$","16.02","16.02","0.00","16.02","0.00","16.02","3.52","3.52","LR - 80574837"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-11-HOGAR","106370","SARATH YURLEIDY CORREA JAIMES","106370","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS1894","ALFOMBRAS DE PELUCHE ENTRELAZADAS, GRUESAS, SUAVEZ Y LAVABLE ROSADO","FVE-Factura de Venta (+) ","00000000000000018942","No","-","02/03/2026 02:35 PM","Unid","2.00","-","-","$","3.50","7.00","0.00","7.00","0.00","7.00","1.19","2.38","LR - 80574837"
"006-Sede PGR 2023","CO-Contado","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-17-AUDIO Y VIDEO","106498","NEIDIMAR HERNANDEZ","106498","OFICINA PRINCIPAL","MILAGROS PARTIDAS","005","-","-","-","MASS1904","CAMARA TIPO BOMBILLO BASE E27 1080P","FVE-Factura de Venta (+) ","00000000000000032858","No","-","02/03/2026 02:35 PM","Unid","1.00","-","-","$","13.90","13.90","0.00","13.90","0.00","13.90","3.52","3.52","Garantía de 7 DÍAS desde que recibes tu producto, solo por defectos de fábrica. ¡Importante! No aplica por daños causados por picos de voltaje o mal uso."
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-05-ESTETICA Y BELLEZA","106501","ANGELA KATIUSKA BLANCO MEJIAS","106501","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS1912","RECORTADOR DE CEJAS ELECTRICO  BLANCO","FVE-Factura de Venta (+) ","00000000000000018943","No","-","02/03/2026 02:38 PM","Unid","1.00","-","-","$","5.00","5.00","0.00","5.00","0.00","5.00","1.23","1.23","MFP - 80970762"
"006-Sede PGR 2023","CO-Contado","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-18-SALUD","103281","ISAAC VARGAS","103281","OFICINA PRINCIPAL","MILAGROS PARTIDAS","005","-","-","-","MASS0889","BALANZA PERSONAL RECARGABLE BLUETOOH","FVE-Factura de Venta (+) ","00000000000000032859","No","-","02/03/2026 02:40 PM","Unid","1.00","-","-","$","11.99","11.99","0.00","11.99","0.00","11.99","2.73","2.73","CR"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-08-ADULTOS","106386","DULEYS DEL VALLE CABELLO JIMENEZ","106386","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS1955","MÁSCARA DE CUERO SM PARTY FOX VARIADO","FVE-Factura de Venta (+) ","00000000000000018945","No","-","02/03/2026 02:42 PM","Unid","1.00","-","-","$","8.00","8.00","0.00","8.00","0.00","8.00","1.75","1.75","LR - 80636557"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-24-REVESTIMIENTO","106386","DULEYS DEL VALLE CABELLO JIMENEZ","106386","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS1747","ROLLO PANEL DECORATIVO BD771 BLANCO","FVE-Factura de Venta (+) ","00000000000000018945","No","-","02/03/2026 02:42 PM","Unid","3.00","-","-","$","8.00","24.00","0.00","24.00","0.00","24.00","2.03","6.09","LR - 80636557"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-24-REVESTIMIENTO","106386","DULEYS DEL VALLE CABELLO JIMENEZ","106386","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS2166","CINTA ADHESIVA DECORATIVA GRIS 4CM X 50MTS","FVE-Factura de Venta (+) ","00000000000000018945","No","-","02/03/2026 02:42 PM","Unid","1.00","-","-","$","9.61","9.61","0.00","9.61","0.00","9.61","2.68","2.68","LR - 80636557"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-08-ADULTOS","106386","DULEYS DEL VALLE CABELLO JIMENEZ","106386","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS1198","ESPOSAS SEXUAL DE COLORES ROJO BDSM39","FVE-Factura de Venta (+) ","00000000000000018945","No","-","02/03/2026 02:42 PM","Unid","1.00","-","-","$","6.00","6.00","0.00","6.00","0.00","6.00","0.63","0.63","LR - 80636557"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-08-ADULTOS","106504","CHRISS WINSTON WILSON","106504","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS0733","BROCHA CHINA","FVE-Factura de Venta (+) ","00000000000000018944","No","-","02/03/2026 02:42 PM","Unid","1.00","-","-","$","9.00","9.00","0.00","9.00","0.00","9.00","1.72","1.72","MFP - 80974513"
"006-Sede PGR 2023","CR-Crédito","-","CLIE-02-CLIENTES JURIDICOS","PRO-PRODUCTOS","PRO-08-ADULTOS","106504","CHRISS WINSTON WILSON","106504","OFICINA PRINCIPAL","ALEJANDOR RODRIGUEZ","CAJA 14","-","-","-","MASS0518","SPRAY RETARDANTE STUD 100 MASCULINO","FVE-Factura de Venta (+) ","00000000000000018944","No","-","02/03/2026 02:42 PM","Unid","1.00","-","-","$","9.00","9.00","0.00","9.00","0.00","9.00","0.88","0.88","MFP - 80974513"
